timestamp,namespace,pod,container,cpu(n),memory(Ki)
2025-04-08T17:12:58Z,service-mesh-benchmark,fortio-client-55d886f497-6xnx6,linkerd-proxy,998241459n,177872Ki
2025-04-08T17:12:58Z,service-mesh-benchmark,fortio-server-65d8cc5978-nsd29,linkerd-proxy,517952391n,85336Ki
2025-04-08T17:12:59Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1271807n,19408Ki
2025-04-08T17:12:59Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,269195n,4536Ki
2025-04-08T17:12:59Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,713940n,14304Ki
2025-04-08T17:12:59Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,208688n,20240Ki
2025-04-08T17:12:59Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,385048n,17380Ki
2025-04-08T17:12:59Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,377411n,11952Ki
2025-04-08T17:12:59Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,235683n,24756Ki
2025-04-08T17:12:59Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,388390n,12096Ki
2025-04-08T17:12:59Z,service-mesh-benchmark,fortio-client-55d886f497-6xnx6,linkerd-proxy,998241459n,177872Ki
2025-04-08T17:12:59Z,service-mesh-benchmark,fortio-server-65d8cc5978-nsd29,linkerd-proxy,517952391n,85336Ki
2025-04-08T17:13:00Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,destination,1271807n,19408Ki
2025-04-08T17:13:00Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,policy,269195n,4536Ki
2025-04-08T17:13:00Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,linkerd-proxy,713940n,14304Ki
2025-04-08T17:13:00Z,linkerd,linkerd-destination-6f94bbc784-2ghb8,sp-validator,208688n,20240Ki
2025-04-08T17:13:00Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,identity,385048n,17380Ki
2025-04-08T17:13:00Z,linkerd,linkerd-identity-7dfb4f8788-28w6h,linkerd-proxy,377411n,11952Ki
2025-04-08T17:13:00Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,proxy-injector,235683n,24756Ki
2025-04-08T17:13:00Z,linkerd,linkerd-proxy-injector-77db5c45cc-r44n7,linkerd-proxy,388390n,12096Ki
2025-04-08T17:13:00Z,service-mesh-benchmark,fortio-client-55d886f497-6xnx6,linkerd-proxy,998241459n,177872Ki
2025-04-08T17:13:00Z,service-mesh-benchmark,fortio-server-65d8cc5978-nsd29,linkerd-proxy,517952391n,85336Ki
